"Season","Name","Team","WAR","playerid"
"2009","Chris Perez","- - -","0.0","5213"
"2009","Vin Mazzaro","OAK","-0.1","5231"
"2009","Chris Tillman","BAL","0.0","5279"
"2009","Esmerling Vasquez","ARI","0.0","5280"
"2009","Esmailin Caridad","CHC","0.0","5284"
"2009","Cristhian Martinez","FLA","0.0","5337"
"2009","Luis Perdomo","SDP","-0.1","5380"
"2009","Freddy Dolsi","DET","0.0","5424"
"2009","Jesse Chavez","PIT","0.0","5448"
"2009","Dana Eveland","OAK","0.0","5508"
"2009","Tim Dillard","MIL","0.0","5518"
"2009","James McDonald","LAD","-0.1","5523"
"2009","Madison Bumgarner","SFG","0.0","5524"
"2009","Boone Logan","ATL","0.0","5525"
"2009","Phil Coke","NYY","0.0","5535"
"2009","Jay Marshall","OAK","0.0","5546"
"2009","Sean White","SEA","0.0","5564"
"2009","Mitch Stetter","MIL","0.0","5579"
"2009","Leo Rosales","ARI","0.0","5618"
"2009","Tyler Clippard","WSN","-0.1","5640"
"2009","Jason Berken","BAL","0.0","5673"
"2009","Eric O'Flaherty","ATL","0.0","5746"
"2009","Radhames Liz","BAL","0.0","5843"
"2009","Jason Motte","STL","0.0","5861"
"2009","Daniel Davidson","LAA","0.0","5869"
"2009","Eddie Bonine","DET","0.0","5890"
"2009","Bob McCrory","BAL","0.0","5924"
"2009","Pedro Viola","CIN","0.0","5971"
"2009","Jonathan Papelbon","BOS","0.0","5975"
"2009","Dirk Hayhurst","TOR","0.0","6010"
"2009","Takashi Saito","BOS","0.0","6021"
"2009","Virgil Vasquez","PIT","-0.1","6124"
"2009","Dusty Hughes","KCR","0.0","6164"
"2009","Logan Kensing","- - -","0.0","6166"
"2009","Scott Baker","MIN","-0.1","6176"
"2009","Billy Sadler","HOU","0.0","6235"
"2009","Aaron Laffey","CLE","0.0","6248"
"2009","Craig Stansberry","SDP","0.0","6256"
"2009","Greg Burke","SDP","0.0","6282"
"2009","Scott Feldman","TEX","-0.1","6283"
"2009","George Sherrill","- - -","0.0","6291"
"2009","Chris Ray","BAL","0.0","6315"
"2009","Esmil Rogers","COL","0.0","6317"
"2009","John Danks","CHW","0.0","6329"
"2009","Henry Rodriguez","OAK","0.0","6371"
"2009","Rafael Rodriguez","LAA","0.0","6417"
"2009","Warner Madrigal","TEX","0.0","6419"
"2009","Rich Thompson","LAA","0.0","6422"
"2009","Jeremy Accardo","TOR","0.0","6428"
"2009","Kevin Jepsen","LAA","0.0","6475"
"2009","Brian Wilson","SFG","0.0","6485"
"2009","Waldis Joaquin","SFG","0.0","6580"
"2009","Marc Rzepczynski","TOR","0.0","6612"
"2009","Carlos Carrasco","CLE","0.0","6632"
"2009","Jhonny Nunez","CHW","0.0","6640"
"2009","Anthony Ortega","LAA","0.0","6745"
"2009","Jeff Manship","MIN","0.0","6865"
"2009","Nick Adenhart","LAA","0.0","6879"
"2009","Bobby Mosebach","LAA","0.0","6927"
"2009","Joakim Soria","KCR","0.0","6941"
"2009","Luke Hochevar","KCR","-0.1","6943"
"2009","Ian Kennedy","NYY","0.0","6986"
"2009","Chris Waters","BAL","0.0","7015"
"2009","Hong-Chih Kuo","LAD","0.0","7016"
"2009","Merkin Valdez","SFG","0.0","7019"
"2009","Dustin Moseley","LAA","0.0","7060"
"2009","Trevor Bell","LAA","0.0","7074"
"2009","Anthony Reyes","CLE","0.0","7105"
"2009","Daniel Bard","BOS","0.0","7115"
"2009","Sergio Escalona","PHI","0.0","7122"
"2009","Daniel Hudson","CHW","0.0","7146"
"2009","Josh Rupe","TEX","0.0","7206"
"2009","Nick Masset","CIN","0.0","7267"
"2009","Brad Ziegler","OAK","0.0","7293"
"2009","Scott Lewis","CLE","0.0","7322"
"2009","Adam Russell","SDP","0.0","7334"
"2009","Steven Jackson","PIT","0.0","7341"
"2009","Casey Janssen","TOR","0.0","7355"
"2009","Mark Lowe","SEA","0.0","7416"
"2009","Wade Davis","TBR","0.0","7441"
"2009","Gio Gonzalez","OAK","0.0","7448"
"2009","Phil Hughes","NYY","0.0","7450"
"2009","Steven Register","PHI","0.0","7463"
"2009","Anthony Swarzak","MIN","0.0","7466"
"2009","Ryan Webb","SDP","0.0","7474"
"2009","Jack Egbert","CHW","0.0","7487"
"2009","Mike Ekstrom","SDP","0.0","7488"
"2009","David Patton","CHC","0.0","7503"
"2009","Luke French","- - -","0.0","7529"
"2009","Fernando Rodriguez","LAA","0.0","7558"
"2009","Cory Wade","LAD","0.0","7570"
"2009","Cla Meredith","- - -","0.0","7613"
"2009","Carlos Torres","CHW","0.0","7624"
"2009","Chad Reineke","OAK","0.0","7641"
"2009","Chris Leroux","FLA","0.0","7645"
"2009","Chris Carter","BOS","-0.1","7707"
"2009","Jeff Gray","OAK","0.0","7718"
"2009","James Parr","ATL","0.0","7734"
"2009","Hideki Okajima","BOS","0.0","7763"
"2009","Shawn Kelley","SEA","0.0","7773"
"2009","Daisuke Matsuzaka","BOS","0.0","7775"
"2009","Chris Jakubauskas","SEA","0.0","7831"
"2009","Jerry Blevins","OAK","0.0","7841"
"2009","Matt Daley","COL","0.0","7952"
"2009","Ramon Ramirez","BOS","0.0","7986"
"2009","Edwin Moreno","SDP","0.0","7993"
"2009","Wes Whisler","CHW","0.0","8023"
"2009","Glen Perkins","MIN","0.0","8041"
"2009","Chris Lambert","- - -","0.0","8047"
"2009","Greg Golson","TEX","0.0","8074"
"2009","Dallas Braden","OAK","-0.1","8099"
"2009","Brett Anderson","OAK","0.0","8223"
"2009","David Robertson","NYY","0.0","8241"
"2009","J.P. Howell","TBR","0.0","8245"
"2009","Huston Street","COL","0.0","8258"
"2009","Sean Gallagher","- - -","0.0","8261"
"2009","Brent Dlugach","DET","-0.1","8273"
"2009","Tony Sipp","CLE","0.0","8280"
"2009","Jared Burton","CIN","0.0","8346"
"2009","Zach Jackson","CLE","0.0","8356"
"2009","David Purcey","TOR","0.0","8360"
"2009","Mitch Atkins","CHC","0.0","8369"
"2009","Alfredo Figaro","DET","0.0","8404"
"2009","Brian Wolfe","TOR","0.0","8515"
"2009","Carlos Rosa","KCR","0.0","8529"
"2009","Clay Zavada","ARI","0.0","8577"
"2009","Philip Humber","MIN","0.0","8586"
"2009","Jeff Niemann","TBR","-0.1","8591"
"2009","Phil Dumatrait","PIT","0.0","8598"
"2009","Brandon Medders","SFG","0.0","8604"
"2009","Bobby Jenks","CHW","0.0","8645"
"2009","Brian Stokes","NYM","0.0","8653"
"2009","Jorge Campillo","ATL","0.0","8686"
"2009","Justin Verlander","DET","-0.1","8700"
"2009","Daniel Schlereth","ARI","0.0","8739"
"2009","Zack Segovia","WSN","0.0","8742"
"2009","Eric Hacker","PIT","0.0","8743"
"2009","Ryan Perry","DET","0.0","8799"
"2009","Antonio Bastardo","PHI","-0.1","8844"
"2009","Blake Hawksworth","STL","0.0","8963"
"2009","John Axford","MIL","0.0","9059"
"2009","Jeremy Sowers","CLE","0.0","9083"
"2009","Brandon Morrow","SEA","0.0","9346"
"2009","Kris Medlen","ATL","-0.2","9417"
"2009","Doug Fister","SEA","0.0","9425"
"2009","Kam Mickolio","BAL","0.0","9513"
"2009","Andrew Carpenter","PHI","0.0","9533"
"2009","P.J. Walters","STL","-0.1","9557"
"2009","Burke Badenhop","FLA","-0.2","9736"
"2009","Sergio Romo","SFG","0.0","9817"
"2009","Brad Kilby","OAK","0.0","9823"
"2009","Carlos Fisher","CIN","0.0","9832"
"2009","Lance Broadway","- - -","0.0","9885"
"2009","Garrett Olson","SEA","-0.1","9889"
"2009","Kevin Slowey","MIN","-0.1","9918"
"2009","Mike Dunn","NYY","0.0","9948"
"2010","Jamie Burke","WSN","0.0","6"
"2010","Neftali Feliz","TEX","0.0","18"
"2010","Ramon Ortiz","LAD","-0.1","27"
"2010","Scott Schoeneweis","BOS","0.0","33"
"2010","Scot Shields","LAA","0.0","35"
"2010","Kevin Millwood","BAL","-0.1","106"
"2010","Joe Nelson","BOS","0.0","108"
"2010","Darren Ford","SFG","0.0","109"
"2010","Dan Wheeler","TBR","0.0","120"
"2010","John Parrish","KCR","0.0","160"
"2010","Rafael Betancourt","COL","0.0","177"
"2010","Darren Oliver","TEX","0.0","206"
"2010","Mark Buehrle","CHW","-0.1","225"
"2010","Bob Howry","- - -","0.0","237"
"2010","Damaso Marte","NYY","0.0","247"
"2010","Juan Cruz","KCR","0.0","273"
"2010","Kyle Farnsworth","- - -","0.0","278"
"2010","Ron Mahay","MIN","0.0","290"
"2010","Will Ohman","- - -","0.0","296"
"2010","Kerry Wood","- - -","0.0","304"
"2010","Elmer Dessens","NYM","0.0","317"
"2010","Kanekoa Texeira","- - -","0.0","334"
"2010","Danys Baez","PHI","0.0","367"
"2010","David Riske","MIL","0.0","402"
"2010","Brian Fuentes","- - -","0.0","429"
"2010","Mike Hampton","ARI","0.0","430"
"2010","Dennys Reyes","STL","0.0","444"
"2010","Fernando Rodney","LAA","0.0","494"
"2010","Josh Beckett","BOS","0.0","510"
"2010","A.J. Burnett","NYY","0.0","512"
"2010","Octavio Dotel","- - -","0.0","555"
"2010","Hector Ambriz","CLE","0.0","559"
"2010","Brad Lidge","PHI","0.0","563"
"2010","Scott Linebrink","CHW","0.0","564"
"2010","Billy Wagner","ATL","0.0","578"
"2010","Jeremy Affeldt","SFG","0.0","583"
"2010","Mike MacDougal","STL","0.0","612"
"2010","Jamey Wright","- - -","0.0","715"
"2010","Grant Balfour","TBR","0.0","718"
"2010","LaTroy Hawkins","MIL","0.0","729"
"2010","Juan Rincon","COL","0.0","752"
"2010","J.C. Romero","PHI","0.0","754"
"2010","Brad Thomas","DET","0.0","757"
"2010","Scott Downs","TOR","0.0","773"
"2010","Randy Choate","TBR","0.0","813"
"2010","Robert Manuel","BOS","0.0","817"
"2010","Mariano Rivera","NYY","0.0","844"
"2010","Sam Demel","ARI","0.0","868"
"2010","Scott Maine","CHC","0.0","885"
"2010","Scott Strickland","FLA","0.0","897"
"2010","Tyler Walker","WSN","0.0","901"
"2010","Justin Duchscherer","OAK","0.0","910"
"2010","Joe Beimel","COL","0.0","979"
"2010","Trevor Hoffman","MIL","0.0","1035"
"2010","Ryan Franklin","STL","0.0","1076"
"2010","Freddy Garcia","CHW","-0.1","1077"
"2010","Gil Meche","KCR","0.0","1089"
"2010","Arthur Rhodes","CIN","0.0","1097"
"2010","Rafael Soriano","TBR","0.0","1100"
"2010","Marco Estrada","MIL","0.0","1118"
"2010","Russ Ortiz","LAD","0.0","1124"
"2010","Robert Coello","BOS","0.0","1149"
"2010","Tommy Hunter","TEX","0.0","1157"
"2010","Jesus Colome","SEA","0.0","1198"
"2010","Francisco Cordero","CIN","0.0","1243"
"2010","Doug Davis","MIL","-0.2","1244"
"2010","Chan Ho Park","- - -","0.0","1267"
"2010","Brandon Lyon","HOU","0.0","1312"
"2010","Justin Miller","LAD","0.0","1313"
"2010","Blake Wood","KCR","0.0","1345"
"2010","Andrew Bailey","OAK","0.0","1368"
"2010","Joaquin Benoit","TBR","0.0","1437"
"2010","Brendan Donnelly","PIT","0.0","1441"
"2010","Chad Durbin","PHI","0.0","1442"
"2010","Randy Flores","- - -","0.0","1446"
"2010","Mike Lincoln","CIN","0.0","1457"
"2010","Guillermo Mota","SFG","0.0","1467"
"2010","Jon Rauch","MIN","0.0","1475"
"2010","Felix Doubront","BOS","0.0","1478"
"2010","Sandy Rosario","FLA","0.0","1525"
"2010","Mark Hendrickson","BAL","0.0","1574"
"2010","Pedro Feliciano","NYM","0.0","1601"
"2010","Cliff Lee","- - -","0.0","1636"
"2010","Francisco Rodriguez","NYM","0.0","1642"
"2010","Brian Tallet","TOR","0.0","1646"
"2010","Russ Springer","CIN","0.0","1652"
"2010","Jose Contreras","PHI","0.0","1660"
"2010","Javier Lopez","- - -","0.0","1663"
"2010","D.J. Carrasco","- - -","-0.1","1666"
"2010","Jeremy Bonderman","DET","0.0","1667"
"2010","Wil Ledezma","PIT","0.0","1669"
"2010","Trever Miller","STL","0.0","1672"
"2010","Claudio Vargas","MIL","0.0","1695"
"2010","Jose Valverde","DET","0.0","1726"
"2010","Aaron Heilman","ARI","0.0","1751"
"2010","Rich Harden","TEX","0.0","1772"
"2010","Sergio Mitre","NYY","0.0","1773"
"2010","Chad Gaudin","- - -","0.0","1783"
"2010","Kevin Gregg","TOR","0.0","1793"
"2010","Michael Gonzalez","BAL","0.0","1794"
"2010","J.J. Putz","CHW","0.0","1795"
"2010","Brian Sweeney","SEA","0.0","1801"
"2010","Chad Cordero","SEA","0.0","1816"
"2010","John Grabow","CHC","0.0","1848"
"2010","Ryan Madson","PHI","0.0","1852"
"2010","Michael Wuertz","OAK","0.0","1856"
"2010","Casey Daigle","HOU","0.0","1880"
"2010","Shawn Hill","TOR","0.0","1882"
"2010","Sean Burnett","WSN","0.0","1886"
"2010","David Aardsma","SEA","0.0","1902"
"2010","Jason Frasor","TOR","0.0","1906"
"2010","Scott Proctor","ATL","0.0","1911"
"2010","Matt Thornton","CHW","0.0","1918"
"2010","Brian Bruney","WSN","0.0","1929"
"2010","Frank Francisco","TEX","0.0","1933"
"2010","Mike Adams","SDP","0.0","1937"
"2010","Justin Germano","CLE","0.0","1938"
"2010","Zack Greinke","KCR","-0.1","1943"
"2010","Justin Berg","CHC","0.0","1973"
"2010","Cory Luebke","SDP","-0.1","1984"
"2010","Ivan Nova","NYY","0.0","1994"
"2010","Tim Byrdak","HOU","0.0","1995"
"2010","Saul Rivera","ARI","0.0","2027"
"2010","Matt Guerrier","MIN","0.0","2061"
"2010","Jose Veras","FLA","0.0","2063"
"2010","Jeremy Guthrie","BAL","0.0","2072"
"2010","Heath Bell","SDP","0.0","2080"
"2010","Fernando Cabrera","BOS","0.0","2105"
"2010","Gary Majewski","HOU","0.0","2131"
"2010","Alfredo Simon","BAL","0.0","2155"
"2010","Boof Bonser","- - -","0.0","2159"
"2010","Chad Qualls","- - -","0.0","2170"
"2010","Fernando Nieve","NYM","0.0","2173"
"2010","Renyel Pinto","FLA","0.0","2180"
"2010","Joel Hanrahan","PIT","0.0","2186"
"2010","Ronald Belisario","LAD","0.0","2203"
"2010","Brian Bass","PIT","0.0","2219"
"2010","Ian Snell","SEA","0.0","2227"
"2010","Blaine Boyer","ARI","0.0","2237"
"2010","Roman Colon","KCR","0.0","2242"
"2010","Jay Sborz","DET","0.0","2271"
"2010","Joel Peralta","WSN","0.0","2332"
"2010","Randy Williams","CHW","0.0","2362"
"2010","Jose Ceda","FLA","0.0","2377"
"2010","Anthony Varvaro","SEA","0.0","2385"
"2010","Todd Coffey","MIL","0.0","2467"
"2010","Dustin Richardson","BOS","0.0","2548"
"2010","Enrique Gonzalez","DET","0.0","2568"
"2010","Robinson Tejeda","KCR","0.0","2575"
"2010","Scott Atchison","BOS","0.0","2642"
"2010","Brian Matusz","BAL","0.0","2646"
"2010","Chris Sampson","HOU","0.0","2651"
"2010","Brett Cecil","TOR","0.0","2660"
"2010","Joba Chamberlain","NYY","0.0","2692"
"2010","Rick Porcello","DET","0.0","2717"
"2010","Brian Sanches","FLA","0.0","2739"
"2010","Bobby Cramer","OAK","0.0","2744"
"2010","Carlos Marmol","CHC","0.0","2790"
"2010","Ross Detwiler","WSN","-0.1","2859"
"2010","Santiago Casilla","SFG","0.0","2873"
"2010","Juan Oviedo","FLA","0.0","2886"
"2010","Sean Green","NYM","0.0","3001"
"2010","Anthony Slama","MIN","0.0","3064"
"2010","Brian Esposito","HOU","-0.1","3085"
"2010","Doug Slaten","WSN","0.0","3107"
"2010","Luis Mendoza","KCR","0.0","3126"
"2010","Max Scherzer","DET","0.0","3137"
"2010","Erick Threets","CHW","0.0","3158"
"2010","Clayton Mortensen","OAK","0.0","3166"
"2010","Manny Delcarmen","- - -","0.0","3180"
"2010","Ervin Santana","LAA","0.0","3200"
"2010","Francisco Liriano","MIN","0.0","3201"
"2010","Josh Roenicke","TOR","0.0","3241"
"2010","Ryan Rowland-Smith","SEA","0.0","3245"
"2010","Juan Gutierrez","ARI","0.0","3265"
"2010","Jordan Walden","LAA","0.0","3271"
"2010","Roberto Hernandez","CLE","-0.1","3273"
"2010","Joe Smith","CLE","0.0","3281"
"2010","Cedrick Bowers","OAK","0.0","3293"
"2010","Alberto Castillo","BAL","0.0","3316"
"2010","Darren O'Day","TEX","0.0","3321"
"2010","Matt Garza","TBR","0.0","3340"
"2010","Mitchell Boggs","STL","0.0","3344"
"2010","Cesar Ramos","SDP","0.0","3357"
"2010","Robert Ray","TOR","0.0","3359"
"2010","Jeff Stevens","CHC","0.0","3367"
"2010","Jensen Lewis","CLE","0.0","3384"
"2010","Armando Gabino","BAL","0.0","3387"
"2010","Ricky Romero","TOR","-0.1","3403"
"2010","Anthony Lerew","KCR","0.0","3440"
"2010","Jonathan Albaladejo","NYY","0.0","3521"
"2010","Jeff Fulchino","HOU","0.0","3532"
"2010","Brian Bocock","PHI","-0.1","3534"
"2010","Adam Stern","MIL","-0.3","3568"
"2010","C.J. Wilson","TEX","-0.1","3580"
"2010","Rommie Lewis","TOR","0.0","3588"
"2010","Brian Schlitter","CHC","0.0","3599"
"2010","David Pauley","SEA","0.0","3625"
"2010","Kyle Davies","KCR","0.0","3642"
"2010","Jim Johnson","BAL","0.0","3656"
"2010","Logan Ondrusek","CIN","-0.1","3677"
"2010","Jesse Litsch","TOR","0.0","3688"
"2010","Brandon League","SEA","0.0","3731"
"2010","Tim Wood","FLA","0.0","3775"
"2010","Chris Resop","- - -","0.0","3799"
"2010","Jess Todd","CLE","0.0","3805"
"2010","Chris Seddon","SEA","0.0","3833"
"2010","Travis Schlichting","LAD","0.0","3847"
"2010","Chris Stewart","SDP","0.0","3878"
"2010","Jon Link","LAD","0.0","3894"
"2010","Jason Bulger","LAA","0.0","3915"
"2010","Casey Fien","DET","0.0","3926"
"2010","Joe Martinez","- - -","0.0","3935"
"2010","Doug Mathis","TEX","0.0","3944"
"2010","Edward Mujica","SDP","0.0","3970"
"2010","Dan Cortes","SEA","0.0","4027"
"2010","Brian Duensing","MIN","0.0","4064"
"2010","Alex Burnett","MIN","0.0","4065"
"2010","Pedro Strop","TEX","0.0","4070"
"2010","Rafael Perez","CLE","0.0","4078"
"2010","Dan Runzler","SFG","0.0","4080"
"2010","James Russell","CHC","-0.1","4089"
"2010","Luke Gregerson","SDP","0.0","4090"
"2010","Carlos Villanueva","MIL","-0.1","4138"
"2010","Jose Mijares","MIN","0.0","4140"
"2010","Derek Holland","TEX","0.0","4141"
"2010","Romulo Sanchez","NYY","0.0","4170"
"2010","Fu-Te Ni","DET","0.0","4199"
"2010","Enerio Del Rosario","- - -","0.0","4204"
"2010","Armando Galarraga","DET","-0.1","4222"
"2010","Wilton Lopez","HOU","0.0","4227"
"2010","Frank Mata","BAL","0.0","4230"
"2010","David Huff","CLE","0.0","4257"
"2010","David Hernandez","BAL","0.0","4259"
"2010","Mark Melancon","- - -","0.0","4264"
"2010","Nick Blackburn","MIN","0.0","4270"
"2010","Terry Evans","LAA","0.0","4295"
"2010","Matt Albers","BAL","0.0","4300"
"2010","Lance Cormier","TBR","0.0","4346"
"2010","Royce Ring","NYY","0.0","4350"
"2010","Kyle Drabek","TOR","0.0","4359"
"2010","Craig Breslow","OAK","0.0","4363"
"2010","Jeremy Hellickson","TBR","0.0","4371"
"2010","Zach Kroenke","ARI","0.0","4383"
"2010","Jesse Carlson","TOR","0.0","4391"
"2010","Sean West","FLA","0.0","4393"
"2010","Dan Meyer","FLA","0.0","4402"
"2010","Brad Mills","TOR","0.0","4420"
"2010","Kameron Loe","MIL","0.0","4422"
"2010","Dustin Nippert","TEX","0.0","4426"
"2010","Michael Bowden","BOS","0.0","4440"
"2010","Ryan Shealy","BOS","-0.2","4443"
"2010","Jesse English","WSN","0.0","4454"
"2010","Matt Palmer","LAA","0.0","4457"
"2010","Ross Wolf","OAK","0.0","4534"
"2010","Chris Smith","MIL","0.0","4544"
"2010","Daniel Herrera","CIN","0.0","4552"
"2010","Zach Braddock","MIL","0.0","4553"
"2010","Tony Pena","CHW","0.0","4573"
"2010","Tobi Stoner","NYM","0.0","4591"
"2010","Clay Hensley","FLA","0.0","4593"
"2010","Matt Lindstrom","HOU","0.0","4604"
"2010","Joe Thatcher","SDP","0.0","4620"
"2010","Jason Bergmann","WSN","0.0","4640"
"2010","Hunter Jones","FLA","0.0","4656"
"2010","Pat Neshek","MIN","0.0","4682"
"2010","Joel Zumaya","DET","0.0","4699"
"2010","Sergio Santos","CHW","0.0","4734"
"2010","Jonathan Broxton","LAD","0.0","4759"
"2010","Scott Mathieson","PHI","0.0","4771"
"2010","Felix Hernandez","SEA","0.0","4772"
"2010","John Maine","NYM","-0.2","4773"
"2010","Vinnie Pestano","CLE","0.0","4782"
"2010","Matt Capps","- - -","0.0","4788"
"2010","Rich Hill","BOS","0.0","4806"
"2010","Jesse Crain","MIN","0.0","4817"
"2010","Edwar Ramirez","OAK","0.0","4830"
"2010","Clay Rapada","TEX","0.0","4831"
"2010","Peter Moylan","ATL","0.0","4891"
"2010","Hayden Penn","PIT","0.0","4893"
"2010","Scott Kazmir","LAA","-0.1","4897"
"2010","Brad Thompson","KCR","0.0","4911"
"2010","Mitch Talbot","CLE","-0.1","4961"
"2010","Fernando Salas","STL","0.0","4971"
"2010","Fernando Abad","HOU","0.0","4994"
"2010","Dale Thayer","TBR","0.0","5032"
"2010","Niuman Romero","BOS","-0.1","5063"
"2010","Bryan Bullington","KCR","0.0","5066"
"2010","Franklin Morales","COL","0.0","5088"
"2010","Rick VandenHurk","- - -","0.0","5099"
"2010","Rob Delaney","MIN","0.0","5100"
"2010","Guillermo Moscoso","TEX","0.0","5106"
"2010","Sammy Gervacio","HOU","0.0","5127"
"2010","Victor Marte","KCR","0.0","5158"
"2010","Alfredo Aceves","NYY","0.0","5164"
"2010","Ernesto Frieri","SDP","0.0","5178"
"2010","Chris Perez","CLE","0.0","5213"
"2010","Vin Mazzaro","OAK","-0.1","5231"
"2010","Chris Tillman","BAL","0.0","5279"
"2010","Esmerling Vasquez","ARI","0.0","5280"
"2010","Esmailin Caridad","CHC","0.0","5284"
"2010","Samuel Deduno","COL","0.0","5285"
"2010","Cristhian Martinez","ATL","-0.1","5337"
"2010","Henry Villar","HOU","0.0","5360"
"2010","Luis Perdomo","SDP","0.0","5380"
"2010","Jesse Chavez","- - -","0.0","5448"
"2010","Dana Eveland","- - -","0.0","5508"
"2010","Boone Logan","NYY","0.0","5525"
"2010","Phil Coke","DET","0.0","5535"
"2010","Matt Harrison","TEX","0.0","5551"
"2010","Sean White","SEA","0.0","5564"
"2010","Josh Banks","HOU","0.0","5570"
"2010","Evan MacLane","STL","0.0","5576"
"2010","Mitch Stetter","MIL","0.0","5579"
"2010","Leo Rosales","ARI","0.0","5618"
"2010","Jason Berken","BAL","0.0","5673"
"2010","Eric O'Flaherty","ATL","0.0","5746"
"2010","Jhan Marinez","FLA","0.0","5830"
"2010","Jason Motte","STL","0.0","5861"
"2010","Eddie Bonine","DET","0.0","5890"
"2010","Sean Marshall","CHC","-0.1","5905"
"2010","Wesley Wright","HOU","-0.1","5960"
"2010","Pedro Viola","BAL","0.0","5971"
"2010","Jonathan Papelbon","BOS","0.0","5975"
"2010","Takashi Saito","ATL","0.0","6021"
"2010","Matt Chico","WSN","0.0","6068"
"2010","James Houser","FLA","0.0","6113"
"2010","Justin James","OAK","0.0","6140"
"2010","Dusty Hughes","KCR","0.0","6164"
"2010","Scott Baker","MIN","-0.1","6176"
"2010","Aaron Laffey","CLE","0.0","6248"
"2010","Trevor Cahill","OAK","-0.1","6249"
"2010","Chris Ray","- - -","0.0","6315"
"2010","John Danks","CHW","0.0","6329"
"2010","Henry Rodriguez","OAK","0.0","6371"
"2010","Rafael Rodriguez","- - -","0.0","6417"
"2010","Rich Thompson","LAA","0.0","6422"
"2010","Jeremy Accardo","TOR","0.0","6428"
"2010","Vance Worley","PHI","0.0","6435"
"2010","Kevin Jepsen","LAA","0.0","6475"
"2010","Steve Cishek","FLA","0.0","6483"
"2010","Brian Wilson","SFG","-0.1","6485"
"2010","Waldis Joaquin","SFG","0.0","6580"
"2010","Marc Rzepczynski","TOR","0.0","6612"
"2010","Carlos Carrasco","CLE","0.0","6632"
"2010","Craig Kimbrel","ATL","0.0","6655"
"2010","Francisco Rodriguez","LAA","0.0","6688"
"2010","Andrew Miller","FLA","-0.1","6785"
"2010","Jeff Manship","MIN","0.0","6865"
"2010","Marcos Mateo","CHC","0.0","6869"
"2010","Collin Balester","WSN","0.0","6883"
"2010","Joakim Soria","KCR","0.0","6941"
"2010","Luke Hochevar","KCR","0.0","6943"
"2010","Kevin Mulvey","ARI","0.0","6947"
"2010","Bobby Cassevah","LAA","0.0","6950"
"2010","Merkin Valdez","TOR","0.0","7019"
"2010","Dustin Moseley","NYY","0.0","7060"
"2010","Trevor Bell","LAA","0.0","7074"
"2010","Daniel Bard","BOS","0.0","7115"
"2010","Jonny Venters","ATL","0.0","7175"
"2010","Greg Holland","KCR","0.0","7196"
"2010","Josh Rupe","KCR","0.0","7206"
"2010","Nick Masset","CIN","0.0","7267"
"2010","Brad Ziegler","OAK","0.0","7293"
"2010","Matt Fox","- - -","0.0","7320"
"2010","Adam Russell","SDP","0.0","7334"
"2010","Garrett Mock","WSN","0.0","7335"
"2010","Steven Jackson","PIT","0.0","7341"
"2010","Casey Janssen","TOR","0.0","7355"
"2010","Joe Bisenius","WSN","0.0","7370"
"2010","Mark Lowe","- - -","0.0","7416"
"2010","Wade Davis","TBR","0.0","7441"
"2010","Gio Gonzalez","OAK","-0.1","7448"
"2010","Phil Hughes","NYY","0.0","7450"
"2010","Jeff Marquez","CHW","0.0","7456"
"2010","Ryan Webb","SDP","0.0","7474"
"2010","Mike Ekstrom","TBR","0.0","7488"
"2010","Scott Elbert","LAD","0.0","7489"
"2010","Luke French","SEA","0.0","7529"
"2010","Lucas Harrell","CHW","0.0","7541"
"2010","Jake McGee","TBR","0.0","7550"
"2010","Cla Meredith","BAL","0.0","7613"
"2010","Carlos Torres","CHW","0.0","7624"
"2010","Chris Leroux","- - -","0.0","7645"
"2010","Andy Sonnanstine","TBR","0.0","7667"
"2010","Jeff Gray","CHC","0.0","7718"
"2010","Hideki Okajima","BOS","0.0","7763"
"2010","Shawn Kelley","SEA","0.0","7773"
"2010","Chris Jakubauskas","PIT","0.0","7831"
"2010","Jerry Blevins","OAK","0.0","7841"
"2010","Tyson Ross","OAK","0.0","7872"
"2010","Matt Daley","COL","0.0","7952"
"2010","Frank Herrmann","CLE","0.0","7960"
"2010","Ramon Ramirez","- - -","0.0","7986"
"2010","Glen Perkins","MIN","0.0","8041"
"2010","Jason Vargas","SEA","-0.1","8044"
"2010","Dallas Braden","OAK","0.0","8099"
"2010","Brett Anderson","OAK","0.0","8223"
"2010","David Robertson","NYY","0.0","8241"
"2010","Taylor Tankersley","FLA","0.0","8249"
"2010","Huston Street","COL","0.0","8258"
"2010","Tony Sipp","CLE","0.0","8280"
"2010","Jared Burton","CIN","0.0","8346"
"2010","David Purcey","TOR","0.0","8360"
"2010","Troy Patton","BAL","0.0","8368"
"2010","Mitch Atkins","CHC","0.0","8369"
"2010","Alfredo Figaro","DET","0.0","8404"
"2010","Jordan Norberto","ARI","0.0","8432"
"2010","Robbie Weinhardt","DET","0.0","8479"
"2010","Michael Kohn","LAA","0.0","8505"
"2010","Carlos Rosa","ARI","0.0","8529"
"2010","Bill Bray","CIN","0.0","8538"
"2010","Edgmer Escalona","COL","0.0","8574"
"2010","Philip Humber","KCR","0.0","8586"
"2010","Jeff Niemann","TBR","-0.1","8591"
"2010","Brandon Medders","SFG","0.0","8604"
"2010","Bobby Jenks","CHW","0.0","8645"
"2010","Brian Stokes","LAA","0.0","8653"
